242	157	28
177	151	580
46	195	44
177	152	1496
46	196	36
46	189	43
24	247	54
173	150	2
177	153	655
174	152	3
46	192	51
174	149	344
247	195	2392
46	194	62
177	154	6
175	149	406
46	191	44
174	150	302
176	149	28
198	1	77
177	150	32
168	63	20
169	61	39
46	190	39
241	156	51
173	149	1
174	148	1
175	148	2
176	35	38
177	149	1
178	150	1
241	157	98
169	63	65
241	158	35
175	150	1028
76	10	85
178	151	23
75	9	130
175	151	531
198	0	37
175	153	4
76	8	44
175	152	51
75	10	99
76	9	154
77	8	148
77	9	77
198	2	18
209	46	104
210	46	87
211	47	75
212	47	45
213	48	51
214	48	32
46	197	19
169	64	52
176	150	582
178	153	53
77	10	52
176	151	1168
46	193	39
174	151	15
178	152	179
176	152	974
210	47	45
189	240	21
240	158	31
241	155	38
114	144	34
176	153	149
169	62	58
248	192	49
176	154	3
