88	69	35
107	18	47
22	128	54
88	70	35
108	17	46
139	60	52
140	60	141
141	60	91
109	254	57
88	64	49
110	15	49
22	127	57
89	62	46
111	14	21
49	251	184
158	180	33
159	180	34
112	11	16
113	10	45
220	193	39
114	9	55
221	194	71
48	251	42
72	144	24
158	181	41
89	63	15
201	236	95
159	181	53
62	101	63
88	67	47
109	255	62
72	143	61
140	61	14
202	236	66
141	59	17
208	122	35
248	192	95
110	254	43
88	63	26
89	61	47
220	192	87
221	193	78
88	65	37
88	66	40
107	19	48
108	18	13
109	16	87
110	14	37
111	13	79
112	12	55
113	11	47
114	10	39
115	8	74
247	195	1842
88	68	41
21	128	68
