61	198	66
57	186	33
138	38	84
139	37	54
140	37	10
57	187	12
56	191	29
18	245	51
19	245	71
57	188	29
56	192	52
61	170	76
57	189	41
56	193	52
57	185	73
57	190	41
56	194	85
57	191	27
56	195	45
56	196	38
56	186	37
57	183	38
58	198	48
59	198	181
60	199	44
61	171	30
62	170	41
96	19	40
248	192	52
157	209	249
97	15	41
247	195	2588
98	12	123
56	187	29
97	14	46
96	18	49
57	197	58
138	37	120
95	20	24
96	17	71
97	13	14
98	11	49
59	199	43
62	199	55
97	16	44
98	13	42
61	169	43
62	169	15
56	188	34
57	184	108
62	198	57
253	153	57
