108	250	21
235	145	31
107	250	36
228	184	21
251	162	497
136	207	54
108	249	60
231	145	18
143	38	19
144	38	16
145	37	37
146	36	37
147	36	17
148	35	40
149	34	18
154	130	43
229	183	9
155	253	39
229	184	37
164	57	33
165	56	10
166	56	37
167	55	37
168	54	22
169	54	26
229	185	41
229	186	26
51	135	41
52	134	30
53	133	7
54	133	23
57	84	30
58	82	42
59	83	43
60	84	56
61	83	37
62	82	44
63	82	27
156	254	24
232	145	58
225	144	18
156	255	40
155	252	22
226	144	100
251	89	32
227	143	20
58	84	51
107	251	27
52	135	27
228	144	28
58	83	147
165	57	34
144	37	21
226	143	29
59	84	46
228	143	9
229	144	28
230	144	37
231	144	26
227	144	25
233	145	40
234	145	47
167	56	9
108	248	48
53	134	42
61	84	24
168	55	18
147	35	40
155	254	28
62	83	53
148	34	17
63	83	3
252	153	26
228	183	41
254	70	203
