1	33	169
2	33	29
3	34	78
110	131	30
2	34	70
109	127	35
250	151	1336
3	33	54
110	124	41
232	156	184
105	135	33
167	151	66
102	135	33
110	121	15
58	69	20
59	69	25
110	122	28
190	217	10
251	89	41
193	155	38
194	155	38
195	155	33
196	155	46
197	155	29
109	128	22
99	132	11
110	125	21
109	129	17
100	132	10
2	35	45
253	165	74
250	89	11
101	134	35
250	161	486
251	91	49
228	55	12
101	133	23
102	134	34
103	135	39
104	135	41
100	133	35
106	135	36
107	135	26
108	134	32
109	126	27
110	123	27
109	132	9
110	132	34
243	62	155
110	129	35
109	133	37
167	152	27
250	70	13
251	90	56
110	130	26
255	88	110
