218	61	26
0	63	40
2	62	9
58	166	54
214	57	13
1	63	35
218	62	81
215	57	31
2	63	7
215	58	75
88	16	32
30	193	33
180	142	133
215	59	37
89	14	36
28	194	17
90	12	36
215	60	36
36	140	34
34	140	38
219	62	48
36	138	35
142	218	29
29	194	41
31	193	37
49	73	58
50	73	37
51	73	43
216	59	33
53	76	14
52	73	5
87	16	8
59	167	57
216	60	52
75	12	35
216	61	38
214	55	30
87	18	13
75	13	8
34	141	30
141	217	84
88	15	25
35	140	47
142	217	102
214	56	41
87	17	33
216	58	27
89	15	10
90	13	50
91	11	25
220	62	27
221	89	36
89	13	11
141	218	49
58	167	80
217	61	54
217	62	16
52	74	67
36	139	102
147	210	30
52	75	37
254	163	1513
