6	41	37
34	32	70
4	47	23
5	47	36
6	39	58
7	44	31
23	86	4
32	160	86
24	87	25
91	93	48
24	85	37
111	97	9
110	96	34
24	88	47
25	84	18
24	84	21
4	48	36
26	86	42
25	88	48
32	161	61
26	87	8
24	89	41
31	160	7
32	29	13
33	29	68
34	29	40
35	29	20
6	38	36
92	92	94
6	46	40
7	42	40
25	87	34
7	43	41
24	86	29
6	45	44
92	93	29
4	49	31
186	100	7
187	100	16
190	217	66
7	45	23
32	159	34
182	197	26
33	31	61
33	161	68
107	247	62
34	31	12
255	124	153
255	144	7
35	32	47
33	30	60
185	101	21
7	41	38
91	92	37
92	91	93
186	101	68
250	161	1027
187	101	23
33	160	65
232	156	21
250	151	226
107	246	20
108	95	5
109	95	38
110	95	13
111	96	38
23	87	8
243	62	348
32	182	42
249	154	10
6	40	36
251	89	504
253	165	166
255	88	740
